id,smoker_pred,smoker_prob
169594,1,0.5422545
169595,1,0.6124845
169596,0,0.44686997
169597,1,0.52134556
169598,0,0.36553136
169599,0,0.017825074
169600,1,0.6304029
169601,0,0.014802247
169602,1,0.9314314
169603,1,0.86108273
169604,0,0.079845555
169605,0,0.038193483
169606,1,0.5494239
169607,0,0.26769134
169608,1,0.53910065
169609,0,0.02422195
169610,1,0.56461096
169611,1,0.5930018
169612,0,0.012740936
169613,0,0.12943746
169614,0,0.45897892
169615,0,0.06650466
169616,0,0.3515959
169617,0,0.016688466
169618,0,0.4687844
169619,1,0.8943864
169620,0,0.026847973
169621,0,0.10578237
169622,1,0.7927254
169623,1,0.71437687
169624,1,0.7871424
169625,0,0.033721823
169626,0,0.010780351
169627,0,0.33566532
169628,0,0.2925091
169629,1,0.6584422
169630,1,0.7032338
169631,1,0.6454866
169632,1,0.5496723
169633,0,0.0055182003
169634,0,0.08990106
169635,0,0.060685586
169636,1,0.85793066
169637,0,0.46300027
169638,0,0.14406194
169639,1,0.5645437
169640,0,0.3910899
169641,1,0.58192277
169642,1,0.8138109
169643,1,0.5870514
169644,0,0.0036573939
169645,0,0.12238204
169646,1,0.8055635
169647,0,0.034350116
169648,1,0.81111646
169649,1,0.6447201
169650,0,0.48781115
169651,0,0.35500613
169652,1,0.50000507
169653,1,0.86937034
169654,0,0.020765664
169655,1,0.7647176
169656,0,0.020779323
169657,1,0.9014014
169658,0,0.4666123
169659,1,0.63531536
169660,1,0.54737145
169661,0,0.2468945
169662,0,0.3386265
169663,0,0.23512204
169664,1,0.77623975
169665,0,0.011704008
169666,1,0.5689873
169667,0,0.0076033836
169668,0,0.34519964
169669,0,0.48694316
169670,0,0.0013301978
169671,1,0.5434232
169672,1,0.65665066
169673,1,0.7353449
169674,1,0.9627986
169675,0,0.4539435
169676,0,0.027224354
169677,1,0.821788
169678,0,0.49006924
169679,1,0.79789203
169680,0,0.27958047
169681,0,0.021583077
169682,0,0.408457
169683,0,0.1060576
169684,1,0.54914665
169685,1,0.94170815
169686,1,0.73221177
169687,1,0.7155894
169688,0,0.0102469195
169689,0,0.03157125
169690,1,0.7654459
169691,1,0.81463957
169692,1,0.5064687
169693,1,0.5728937
169694,0,0.0106082475
169695,0,0.15320382
169696,0,0.48489723
169697,1,0.76856613
169698,0,0.03363483
169699,0,0.0011611959
169700,1,0.6293348
169701,0,0.015636351
169702,1,0.52406836
169703,0,0.1800624
169704,0,0.18563865
169705,0,0.005160685
169706,0,0.046955094
169707,1,0.61082673
169708,1,0.6307768
169709,0,0.098636374
169710,0,0.2488638
169711,1,0.81488204
169712,1,0.6646369
169713,0,0.009922196
169714,0,0.0093486365
169715,1,0.7656246
169716,0,0.4957546
169717,1,0.5855485
169718,1,0.51373136
169719,1,0.9267981
169720,1,0.75821394
169721,0,0.015824256
169722,0,0.039251845
169723,0,0.3304133
169724,1,0.7746109
169725,0,0.022557275
169726,0,0.04050185
169727,0,0.0022815643
169728,0,0.4908549
169729,1,0.72295517
169730,0,0.2824686
169731,0,0.31844476
169732,0,0.23727292
169733,0,0.03374384
169734,0,0.061495457
169735,0,0.004280539
169736,1,0.52618456
169737,0,0.45235488
169738,1,0.7715093
169739,0,0.29295057
169740,0,0.0029954065
169741,1,0.75074214
169742,0,0.49869987
169743,1,0.6014497
169744,0,0.21045661
169745,1,0.96191114
169746,0,0.47229898
169747,0,0.4229452
169748,0,0.26453766
169749,0,0.018724732
169750,0,0.011286068
169751,0,0.008573691
169752,0,0.18599467
169753,1,0.7312011
169754,0,0.029296892
169755,1,0.58728373
169756,1,0.94685066
169757,1,0.5602193
169758,0,0.20577742
169759,1,0.7654083
169760,0,0.008036156
169761,1,0.788731
169762,0,0.23879161
169763,1,0.61402625
169764,0,0.37912768
169765,0,0.008909333
169766,0,0.3218801
169767,1,0.55399334
169768,1,0.6631988
169769,0,0.4525615
169770,0,0.0061002104
169771,0,0.48574856
169772,0,0.39696583
169773,0,0.014161658
169774,1,0.62713695
169775,0,0.0031504375
169776,1,0.6979491
169777,0,0.17425692
169778,0,0.4468418
169779,1,0.8672852
169780,0,0.026612928
169781,0,0.18293966
169782,1,0.6731946
169783,0,0.0017651828
169784,1,0.84998226
169785,0,0.4819729
169786,1,0.5932753
169787,0,0.0061334954
169788,0,0.24634078
169789,0,0.28956455
169790,0,0.48343793
169791,1,0.6206574
169792,1,0.80402136
169793,1,0.5647821
169794,1,0.89248663
169795,1,0.7690975
169796,1,0.7693311
169797,1,0.6633537
169798,0,0.08088796
169799,1,0.5055894
169800,0,0.0020999748
169801,0,0.063509524
169802,0,0.0046578925
169803,1,0.5241096
169804,0,0.011841616
169805,1,0.57869595
169806,0,0.2641802
169807,1,0.52024883
169808,1,0.54384923
169809,1,0.5028202
169810,1,0.71650386
169811,1,0.6234156
169812,0,0.27518976
169813,0,0.022717059
169814,0,0.38730568
169815,1,0.7915046
169816,0,0.0008935282
169817,0,0.3496009
169818,0,0.01598044
169819,0,0.38149822
169820,0,0.021041855
169821,1,0.8935671
169822,0,0.024588626
169823,0,0.014337962
169824,0,0.39499068
169825,0,0.29497808
169826,0,0.103085004
169827,0,0.48460734
169828,1,0.7625949
169829,0,0.21791449
169830,1,0.759778
169831,1,0.85208845
169832,0,0.46552327
169833,1,0.56260014
169834,0,0.044373766
169835,0,0.022069518
169836,1,0.7296233
169837,0,0.008858451
169838,1,0.66005516
169839,1,0.6265138
169840,0,0.14542836
169841,0,0.3985191
169842,1,0.8149998
169843,0,0.08768957
169844,1,0.5120981
169845,1,0.75084597
169846,0,0.3987992
169847,1,0.78438413
169848,0,0.003330066
169849,0,0.41016117
169850,1,0.7889619
169851,0,0.49147627
169852,0,0.0013550184
169853,1,0.7117966
169854,1,0.759624
169855,1,0.7241671
169856,1,0.5342608
169857,1,0.5555697
169858,1,0.8660406
169859,0,0.42844912
169860,1,0.7187243
169861,0,0.0026602182
169862,0,0.37322518
169863,1,0.6627284
169864,1,0.5527398
169865,1,0.71049416
169866,1,0.7128529
169867,1,0.5824662
169868,1,0.52604276
169869,0,0.13777067
169870,0,0.28969508
169871,1,0.5991525
169872,0,0.028534792
169873,1,0.6199282
169874,0,0.49518988
169875,0,0.007384208
169876,1,0.837736
169877,1,0.66291744
169878,0,0.42389715
169879,0,0.09422423
169880,1,0.6181505
169881,0,0.014461486
169882,1,0.7110281
169883,1,0.60544294
169884,0,0.48966467
169885,1,0.9667688
169886,1,0.8150101
169887,1,0.77294797
169888,0,0.087098226
169889,1,0.8578546
169890,0,0.03675892
169891,0,0.02466807
169892,0,0.43640435
169893,0,0.075243965
169894,0,0.059600476
169895,1,0.7597148
169896,0,0.0052019916
169897,1,0.62473917
169898,1,0.72555816
169899,0,0.009297486
169900,1,0.51533824
169901,0,0.2307894
169902,1,0.8600315
169903,0,0.41731888
169904,1,0.7056162
169905,1,0.75131184
169906,0,0.31926876
169907,1,0.93396753
169908,0,0.012309091
169909,0,0.37568137
169910,0,0.36893696
169911,0,0.3698234
169912,1,0.6260641
169913,0,0.0098508
169914,0,0.016869608
169915,0,0.027156215
169916,1,0.67991763
169917,1,0.7825228
169918,0,0.4329566
169919,1,0.63663274
169920,0,0.44409862
169921,1,0.7586024
169922,1,0.81158423
169923,1,0.9756911
169924,1,0.690714
169925,0,0.4535181
169926,0,0.043310225
169927,1,0.6935372
169928,0,0.4037174
169929,0,0.0023484621
169930,1,0.6680418
169931,1,0.89356273
169932,0,0.053312935
169933,0,0.36719567
169934,0,0.016202638
169935,1,0.7723127
169936,1,0.52674556
169937,0,0.009795474
169938,0,0.46732602
169939,0,0.008937207
169940,1,0.8556075
169941,0,0.021438964
169942,1,0.7439725
169943,0,0.008696143
169944,0,0.04050357
169945,0,0.4031218
169946,1,0.59433275
169947,0,0.18676184
169948,0,0.19277698
169949,0,0.3009126
169950,0,0.0034511413
169951,0,0.056202378
169952,0,0.001438071
169953,0,0.2570044
169954,0,0.039614107
169955,1,0.63919014
169956,0,0.03315607
169957,1,0.50982916
169958,1,0.80031085
169959,0,0.3515854
169960,0,0.001646248
169961,1,0.66885245
169962,1,0.6745514
169963,0,0.4239627
169964,1,0.64107805
169965,1,0.56589365
169966,0,0.22846375
169967,0,0.016821649
169968,1,0.7779563
169969,0,0.004341442
169970,1,0.5864497
169971,0,0.33052433
169972,0,0.018270785
169973,1,0.69400954
169974,0,0.15855837
169975,1,0.627442
169976,0,0.2175797
169977,1,0.87414217
169978,0,0.0013412922
169979,1,0.62458855
169980,0,0.025570037
169981,0,0.0018534439
169982,0,0.3908059
169983,0,0.0020339063
169984,1,0.86811733
169985,0,0.20638564
169986,0,0.08726562
169987,1,0.6667446
169988,0,0.40865856
169989,0,0.17251149
169990,1,0.7299387
169991,1,0.7960775
169992,0,0.038324133
169993,1,0.6804523
169994,1,0.8640271
169995,1,0.65529406
169996,1,0.7091065
169997,0,0.011898675
169998,1,0.62934476
169999,1,0.80954504
170000,0,0.3567498
170001,1,0.630055
170002,0,0.14620624
170003,1,0.6908344
170004,0,0.010880265
170005,0,0.01848028
170006,1,0.70481336
170007,0,0.3818943
170008,0,0.49830517
170009,1,0.7480288
170010,0,0.43152174
170011,0,0.0029551182
170012,1,0.7629077
170013,0,0.04479075
170014,0,0.0017353328
170015,1,0.61315084
170016,1,0.5443935
170017,0,0.19582127
170018,0,0.4017699
170019,1,0.5597006
170020,0,0.2616999
170021,0,0.17429611
170022,1,0.58146983
170023,0,0.052925542
170024,0,0.24144277
170025,1,0.6864116
170026,1,0.5026977
170027,0,0.3244988
170028,1,0.7158066
170029,1,0.66808784
170030,1,0.84795636
170031,1,0.7958281
170032,1,0.802764
170033,0,0.4673625
170034,1,0.74084747
170035,1,0.6240616
170036,0,0.38416773
170037,0,0.017077055
170038,0,0.101119496
170039,1,0.5424318
170040,0,0.03640663
170041,0,0.007156647
170042,0,0.005766359
170043,0,0.05833936
170044,0,0.015048085
170045,0,0.015309503
170046,1,0.6653547
170047,0,0.15915783
170048,0,0.007804227
170049,1,0.86337227
170050,1,0.61261743
170051,0,0.031239465
170052,0,0.0014881593
170053,0,0.38435006
170054,0,0.038116146
170055,0,0.012638539
170056,0,0.22617772
170057,1,0.74428725
170058,1,0.6992507
170059,0,0.3375909
170060,1,0.87879544
170061,0,0.21732552
170062,0,0.36402613
170063,0,0.47114334
170064,0,0.029272247
170065,0,0.018854607
170066,0,0.11218947
170067,0,0.13968025
170068,1,0.8009214
170069,1,0.5205011
170070,1,0.6211752
170071,1,0.7285654
170072,0,0.0015576615
170073,0,0.25786507
170074,0,0.35713246
170075,1,0.68696874
170076,1,0.8071678
170077,1,0.7330084
170078,0,0.0362084
170079,0,0.29239303
170080,0,0.0052425186
170081,1,0.518583
170082,1,0.66740155
170083,0,0.28740072
170084,1,0.68997574
170085,0,0.2208058
170086,0,0.18300816
170087,1,0.6149889
170088,1,0.6220888
170089,0,0.30838612
170090,0,0.43026376
170091,0,0.1528266
170092,1,0.50797224
170093,0,0.26459593
170094,0,0.45220006
170095,0,0.32752454
170096,1,0.77920747
170097,0,0.35045692
170098,1,0.69848186
170099,0,0.036833223
170100,1,0.5760006
170101,1,0.82337576
170102,0,0.025202869
170103,1,0.66966325
170104,1,0.85302943
170105,1,0.69665265
170106,1,0.5341112
170107,1,0.6724152
170108,1,0.5494649
170109,1,0.8182261
170110,1,0.61671716
170111,0,0.3676261
170112,1,0.8230823
170113,1,0.7548083
170114,0,0.029663632
170115,0,0.010973847
170116,0,0.0014987049
170117,0,0.0069596483
170118,0,0.011499912
170119,1,0.5826083
170120,1,0.8313819
170121,1,0.7325683
170122,0,0.011441545
170123,1,0.5704926
170124,1,0.52813315
170125,0,0.0044372464
170126,1,0.6885219
170127,1,0.6317743
170128,0,0.05775452
170129,1,0.57301986
170130,0,0.06826127
170131,0,0.4520973
170132,1,0.52466
170133,1,0.88267165
170134,1,0.61041397
170135,1,0.9355089
170136,1,0.5621828
170137,1,0.5775406
170138,0,0.39242676
170139,0,0.017743072
170140,0,0.36953855
170141,0,0.006608193
170142,1,0.9206538
170143,0,0.072416894
170144,1,0.52254575
170145,1,0.65909594
170146,0,0.011459757
170147,0,0.49632937
170148,0,0.18062106
170149,1,0.6277715
170150,0,0.0030512433
170151,0,0.2656544
170152,0,0.22078237
170153,0,0.015833959
170154,0,0.07421279
170155,0,0.0019152665
170156,0,0.0036906432
170157,0,0.3118486
170158,0,0.2916578
170159,1,0.67799073
170160,1,0.7272741
170161,0,0.46007016
170162,1,0.5090435
170163,0,0.005104073
170164,1,0.56237304
170165,0,0.12080214
170166,1,0.81609005
170167,1,0.7679292
170168,1,0.90229774
170169,1,0.8449616
170170,0,0.38932335
170171,1,0.850511
170172,0,0.42451057
170173,1,0.57801276
170174,0,0.17564046
170175,0,0.18439578
170176,0,0.004539153
170177,1,0.7940266
170178,0,0.37189177
170179,1,0.5605529
170180,1,0.8098262
170181,0,0.0028777584
170182,0,0.20707776
170183,1,0.6196369
170184,1,0.64765406
170185,1,0.59662336
170186,0,0.18030442
170187,1,0.8078213
170188,0,0.002440788
170189,1,0.7315233
170190,1,0.634768
170191,0,0.0011366821
170192,1,0.57933974
170193,1,0.6335492
170194,0,0.0030042403
170195,1,0.7052771
170196,0,0.11288116
170197,1,0.6074221
170198,0,0.21744324
170199,0,0.099032596
170200,0,0.007720568
170201,1,0.8032727
170202,1,0.69727147
170203,1,0.8203526
170204,0,0.0059101637
170205,0,0.3827004
170206,1,0.6820942
170207,0,0.4974187
170208,0,0.005182365
170209,1,0.61596787
170210,0,0.038536783
170211,0,0.01112696
170212,0,0.46806854
170213,1,0.9231378
170214,1,0.5190857
170215,1,0.5061259
170216,1,0.67329806
170217,1,0.88659334
170218,1,0.62846303
170219,0,0.003390521
170220,1,0.75831497
170221,0,0.061024647
170222,1,0.5805948
170223,1,0.81003284
170224,0,0.0630795
170225,0,0.46788517
170226,1,0.6945893
170227,0,0.0021531351
170228,0,0.2682286
170229,0,0.4510815
170230,0,0.00799843
170231,1,0.5917001
170232,0,0.01086546
170233,0,0.008230492
170234,0,0.1964492
170235,1,0.6738356
170236,1,0.8371685
170237,0,0.1532428
170238,0,0.11956657
170239,0,0.046600454
170240,1,0.5352937
170241,0,0.22363946
170242,1,0.6216944
170243,1,0.60200584
170244,1,0.6898339
170245,1,0.87443525
170246,1,0.6367316
170247,0,0.33061206
170248,0,0.03862281
170249,0,0.017524427
170250,1,0.69002753
170251,1,0.6452097
170252,1,0.7640746
170253,0,0.42437428
170254,1,0.90323323
170255,0,0.18010476
170256,1,0.8558882
170257,0,0.002582907
170258,1,0.68680596
170259,1,0.5651355
170260,0,0.49849683
170261,0,0.07046378
170262,1,0.71792746
170263,1,0.54421467
170264,1,0.7830602
170265,0,0.012599629
170266,0,0.21756382
170267,1,0.60184646
170268,1,0.7228616
170269,0,0.48815635
170270,0,0.29180577
170271,1,0.6008985
170272,0,0.14299937
170273,0,0.00094624003
170274,1,0.746069
170275,1,0.566401
170276,1,0.9224649
170277,1,0.7733205
170278,1,0.8381502
170279,0,0.4158755
170280,1,0.69872034
170281,0,0.3251725
170282,0,0.014746145
170283,1,0.776895
170284,1,0.7175321
170285,0,0.005555526
170286,0,0.3079099
170287,0,0.29132167
170288,0,0.29789466
170289,1,0.74850845
170290,0,0.16839764
170291,0,0.016438011
170292,1,0.69354445
170293,0,0.00088858773
170294,0,0.03194645
170295,0,0.120665416
170296,0,0.014343056
170297,1,0.66414136
170298,1,0.75694394
170299,0,0.0060095857
170300,1,0.5168107
170301,1,0.91380024
170302,0,0.28982326
170303,0,0.010851089
170304,1,0.5577094
170305,1,0.8290835
170306,0,0.015911782
170307,1,0.7266582
170308,1,0.6716085
170309,0,0.24336506
170310,1,0.58556765
170311,1,0.86207294
170312,0,0.016849225
170313,0,0.12567087
170314,1,0.8497919
170315,1,0.5726419
170316,1,0.86925626
170317,1,0.6123771
170318,0,0.017183522
170319,0,0.09426456
170320,1,0.68345803
170321,0,0.39580107
170322,0,0.19039233
170323,0,0.41982237
170324,0,0.48457077
170325,0,0.43605867
170326,0,0.27887085
170327,1,0.63757104
170328,1,0.86655897
170329,0,0.0030733484
170330,1,0.61999995
170331,0,0.007410278
170332,1,0.85030186
170333,1,0.8017249
170334,0,0.33213282
170335,0,0.02688645
170336,0,0.004538139
170337,1,0.7053392
170338,0,0.21555412
170339,1,0.7943954
170340,0,0.030063199
170341,0,0.120398074
170342,0,0.42805606
170343,0,0.39463052
170344,1,0.68208903
170345,0,0.491269
170346,0,0.06377195
170347,0,0.009147511
170348,0,0.0036494583
170349,0,0.43173757
170350,1,0.5105615
170351,0,0.4410344
170352,1,0.59443504
170353,1,0.8565552
170354,1,0.83236253
170355,0,0.37010735
170356,0,0.026725922
170357,1,0.7645001
170358,1,0.7323147
170359,1,0.71202654
170360,0,0.38084498
170361,1,0.55569285
170362,0,0.20353456
170363,1,0.54991645
170364,0,0.08465911
170365,1,0.6908041
170366,0,0.005829619
170367,0,0.19452475
170368,0,0.32707262
170369,0,0.061896745
170370,1,0.8036536
170371,0,0.02615814
170372,1,0.53903055
170373,0,0.3264338
170374,1,0.7679156
170375,0,0.32372746
170376,0,0.42854944
170377,1,0.6836802
170378,0,0.44507596
170379,0,0.092888
170380,0,0.035377394
170381,0,0.48472288
170382,1,0.71521765
170383,1,0.707779
170384,1,0.5914127
170385,0,0.018993065
170386,0,0.39798483
170387,1,0.50348604
170388,0,0.34146416
170389,0,0.3872377
170390,0,0.0071383608
170391,1,0.7032423
170392,0,0.113173895
170393,1,0.6626185
170394,1,0.653931
170395,0,0.0062603047
170396,0,0.16198806
170397,1,0.7950472
170398,1,0.83463407
170399,0,0.011567687
170400,1,0.53092
170401,0,0.01577517
170402,0,0.44604883
170403,1,0.50206333
170404,1,0.6070333
170405,1,0.72647035
170406,0,0.44947815
170407,1,0.6029934
170408,1,0.70590323
170409,1,0.6053091
170410,1,0.53596216
170411,1,0.86157006
170412,1,0.67165816
170413,1,0.54066056
170414,1,0.67731947
170415,0,0.391529
170416,0,0.23997514
170417,1,0.5214454
170418,0,0.43954572
170419,1,0.5686534
170420,1,0.6263438
170421,1,0.55149573
170422,0,0.0038678437
170423,1,0.7719966
170424,0,0.0049877972
170425,1,0.570701
170426,1,0.6515473
170427,1,0.83261454
170428,1,0.783252
170429,1,0.5005038
170430,1,0.6133654
170431,1,0.5798252
170432,0,0.009665445
170433,0,0.003696592
170434,1,0.826789
170435,0,0.095821686
170436,0,0.1889687
170437,1,0.5381635
170438,0,0.019804224
170439,1,0.7645356
170440,1,0.7976982
170441,1,0.6418116
170442,1,0.69900215
170443,0,0.040735725
170444,0,0.0586043
170445,0,0.017532384
170446,1,0.8302623
170447,1,0.7174384
170448,0,0.014929573
170449,0,0.045566194
170450,1,0.8364324
170451,1,0.8516276
170452,1,0.82938987
170453,1,0.5253954
170454,1,0.78004944
170455,1,0.62305015
170456,1,0.63494307
170457,1,0.81438553
170458,0,0.30968264
170459,0,0.018160295
170460,1,0.6687739
170461,0,0.1164433
170462,1,0.5536533
170463,1,0.8789606
170464,1,0.772612
170465,0,0.14821398
170466,0,0.18814963
170467,1,0.7102187
170468,0,0.4640553
170469,0,0.44682226
170470,0,0.014848623
170471,0,0.064552926
170472,0,0.0008398688
170473,0,0.35114926
170474,1,0.66205037
170475,1,0.8259174
170476,0,0.17021373
170477,0,0.063190274
170478,1,0.50202477
170479,1,0.56215864
170480,0,0.029217564
170481,1,0.811395
170482,0,0.44034255
170483,0,0.019860992
170484,1,0.8110451
170485,0,0.004328431
170486,0,0.19629152
170487,1,0.6401802
170488,1,0.6974673
170489,1,0.63431996
170490,0,0.23848331
170491,1,0.79015636
170492,0,0.0074622435
170493,0,0.37730294
170494,0,0.0087636905
170495,0,0.010240208
170496,1,0.7229986
170497,1,0.5162355
170498,1,0.9088454
170499,0,0.063073896
170500,0,0.09938739
170501,1,0.64439267
170502,0,0.008628435
170503,1,0.8294523
170504,0,0.061489332
170505,1,0.6829441
170506,0,0.027053747
170507,0,0.00879475
170508,0,0.050582737
170509,0,0.026120758
170510,1,0.59835076
170511,1,0.6963074
170512,0,0.46537247
170513,1,0.6116001
170514,0,0.19924627
170515,0,0.08321144
170516,1,0.62964416
170517,0,0.02667101
170518,1,0.54288155
170519,1,0.66914934
170520,0,0.0042835115
170521,1,0.6676385
170522,0,0.30506995
170523,1,0.863536
170524,0,0.06023607
170525,1,0.7641794
170526,1,0.50723493
170527,0,0.3946634
170528,0,0.14343958
170529,0,0.0036643124
170530,1,0.7992102
170531,1,0.87721163
170532,0,0.08871243
170533,1,0.89585626
170534,0,0.48840895
170535,0,0.3682816
170536,0,0.19961281
170537,1,0.83240175
170538,0,0.0024995783
170539,0,0.120418854
170540,0,0.2213438
170541,1,0.6681357
170542,1,0.5670555
170543,1,0.5248468
170544,1,0.52052027
170545,0,0.07436189
170546,0,0.024611067
170547,1,0.85657114
170548,1,0.73485893
170549,0,0.23600927
170550,0,0.000998825
170551,0,0.41149005
170552,0,0.01061691
170553,1,0.8735319
170554,0,0.0033490162
170555,0,0.004303914
170556,1,0.8531226
170557,1,0.79488784
170558,1,0.7429786
170559,0,0.14090078
170560,1,0.8034262
170561,1,0.7291761
170562,1,0.5809583
170563,1,0.5653596
170564,1,0.74471223
170565,1,0.58083105
170566,0,0.07381986
170567,1,0.7114703
170568,1,0.6530001
170569,1,0.68634504
170570,1,0.87747574
170571,0,0.17066155
170572,1,0.60704094
170573,0,0.012300004
170574,0,0.39228657
170575,0,0.007715547
170576,0,0.00068226946
170577,1,0.8641342
170578,0,0.2287417
170579,1,0.7447975
170580,1,0.8278989
170581,1,0.5235484
170582,1,0.6082482
170583,0,0.008776018
170584,0,0.008192999
170585,0,0.046028335
170586,1,0.78280157
170587,0,0.11045248
170588,1,0.577235
170589,0,0.043334033
170590,1,0.5535966
170591,1,0.81051105
170592,1,0.5023488
170593,0,0.23988031
170594,1,0.560457
170595,0,0.07503047
170596,0,0.3341226
170597,1,0.5358592
170598,1,0.7396037
170599,1,0.7137508
170600,0,0.030439198
170601,1,0.6284749
170602,1,0.5065747
170603,0,0.18959372
170604,1,0.8572702
170605,0,0.012542352
170606,0,0.47679943
170607,1,0.785656
170608,1,0.5670609
170609,0,0.3658049
170610,0,0.0026988022
170611,1,0.5774391
170612,0,0.015835652
170613,0,0.01263466
170614,1,0.5685647
170615,0,0.15040947
170616,0,0.079833105
170617,0,0.014559423
170618,1,0.76954406
170619,0,0.0026505198
170620,1,0.7565465
170621,1,0.58930486
170622,1,0.7904678
170623,1,0.64946693
170624,1,0.88587886
170625,1,0.7612792
170626,1,0.7599864
170627,1,0.71059316
170628,1,0.72316587
170629,0,0.020677086
170630,0,0.03730282
170631,0,0.24851461
170632,0,0.058372244
170633,1,0.66840184
170634,1,0.50014067
170635,1,0.8619374
170636,0,0.43752745
170637,1,0.6086063
170638,1,0.74455553
170639,0,0.014132576
170640,1,0.5024115
170641,1,0.5439424
170642,1,0.6233634
170643,1,0.68785846
170644,1,0.53294426
170645,0,0.018568266
170646,1,0.8145264
170647,0,0.061675962
170648,0,0.114254996
170649,1,0.82841754
170650,0,0.06516141
170651,0,0.01780309
170652,0,0.31787983
170653,1,0.740801
170654,1,0.59810644
170655,0,0.010904277
170656,1,0.7368844
170657,1,0.92239565
170658,0,0.49999884
170659,1,0.8677368
170660,0,0.21569315
170661,1,0.8657437
170662,0,0.006141325
170663,0,0.0077448804
170664,0,0.49751112
170665,1,0.6714852
170666,0,0.03411711
170667,1,0.6714337
170668,1,0.58337903
170669,1,0.588774
170670,0,0.4474548
170671,1,0.6424835
170672,1,0.92525685
170673,1,0.6432709
170674,0,0.29716069
170675,1,0.59052294
170676,1,0.6298834
170677,1,0.7686137
170678,0,0.14241943
170679,1,0.6684804
170680,0,0.0027525206
170681,0,0.049607873
170682,0,0.01344498
170683,0,0.00046013194
170684,1,0.818829
170685,1,0.6030411
170686,1,0.5750608
170687,0,0.013360515
170688,1,0.597201
170689,0,0.02230947
170690,0,0.03572608
170691,1,0.73640275
170692,0,0.43736494
170693,1,0.8162955
170694,1,0.684405
170695,1,0.876956
170696,0,0.018816793
170697,1,0.55604666
170698,0,0.013337586
170699,0,0.0021604453
170700,1,0.5350744
170701,0,0.004982965
170702,1,0.50565284
170703,1,0.6745932
170704,0,0.23788227
170705,1,0.5861673
170706,0,0.031378865
170707,0,0.018494748
170708,1,0.8085438
170709,0,0.19911294
170710,1,0.5310022
170711,1,0.8663726
170712,1,0.720607
170713,1,0.5573456
170714,0,0.024667924
170715,1,0.7031096
170716,1,0.5177973
170717,1,0.7889934
170718,0,0.35166436
170719,1,0.5216425
170720,0,0.007161792
170721,0,0.00966587
170722,0,0.28654206
170723,1,0.60533524
170724,0,0.024019292
170725,1,0.62180513
170726,1,0.5067571
170727,0,0.31494182
170728,1,0.6900933
170729,0,0.01838297
170730,0,0.09742255
170731,1,0.7195228
170732,1,0.73338604
170733,1,0.7884059
170734,0,0.08994695
170735,0,0.030423516
170736,0,0.42089066
170737,1,0.6593049
170738,1,0.7643419
170739,1,0.80225414
170740,1,0.6012262
170741,0,0.011124336
170742,0,0.24583165
170743,1,0.6177633
170744,0,0.32381132
170745,0,0.000938653
170746,0,0.010672269
170747,1,0.79561645
170748,1,0.8390953
170749,0,0.008462727
170750,0,0.09976849
170751,0,0.4762257
170752,0,0.21092857
170753,0,0.12602666
170754,1,0.6496241
170755,1,0.54256535
170756,1,0.5589084
170757,0,0.16857277
170758,1,0.64121586
170759,1,0.5025783
170760,0,0.19549145
170761,0,0.01410399
170762,0,0.00648379
170763,1,0.90553695
170764,1,0.79933906
170765,1,0.61050403
170766,1,0.53415096
170767,1,0.79182833
170768,0,0.29565224
170769,0,0.009732547
170770,0,0.052472647
170771,1,0.7160732
170772,1,0.5674561
170773,1,0.7354219
170774,1,0.5310559
170775,0,0.04508423
170776,1,0.5998224
170777,0,0.4934137
170778,1,0.7467107
170779,0,0.0073653897
170780,0,0.4527851
170781,0,0.028205436
170782,1,0.7436133
170783,0,0.0012632651
170784,0,0.002529477
170785,1,0.5394322
170786,1,0.75083274
170787,0,0.007934533
170788,0,0.39522088
170789,1,0.84201014
170790,1,0.8637614
170791,1,0.51735044
170792,1,0.6293474
170793,0,0.18481988
170794,1,0.55638397
170795,0,0.37816194
170796,0,0.07068748
170797,0,0.01633458
170798,0,0.0026766176
170799,0,0.0032854865
170800,0,0.010738865
170801,0,0.000663129
170802,0,0.0002627411
170803,0,0.01416237
170804,1,0.8543373
170805,0,0.004598148
170806,1,0.78489184
170807,0,0.04341011
170808,0,0.050855085
170809,1,0.7147015
170810,1,0.51771104
170811,1,0.5063452
170812,0,0.10135981
170813,1,0.92280734
170814,0,0.41781735
170815,0,0.39358923
170816,1,0.85843563
170817,1,0.870309
170818,0,0.004234669
170819,1,0.6392978
170820,0,0.009140275
170821,1,0.58891153
170822,0,0.03773945
170823,0,0.32421964
170824,0,0.45193294
170825,1,0.649464
170826,0,0.17733544
170827,1,0.5313943
170828,0,0.0007172672
170829,1,0.5075765
170830,1,0.65080965
170831,0,0.22306228
170832,0,0.008402578
170833,1,0.80202025
170834,1,0.56444967
170835,0,0.017353421
170836,0,0.108179316
170837,1,0.53909683
170838,0,0.37597284
170839,1,0.5490257
170840,1,0.634589
170841,0,0.01189807
170842,0,0.37490162
170843,0,0.0086958
170844,1,0.7429534
170845,0,0.00053475075
170846,0,0.025836108
170847,0,0.010473805
170848,1,0.6327647
170849,1,0.8043391
170850,1,0.5729003
170851,0,0.09209452
170852,0,0.10378783
170853,1,0.7852991
170854,1,0.8599339
170855,0,0.012758611
170856,1,0.77776766
170857,0,0.35371432
170858,0,0.056747116
170859,1,0.6769507
170860,0,0.23773973
170861,0,0.008773931
